question_id,source_file,unit_code,unit_name,institution,year,semester,paper_type,question_number,question_text,marks,question_type,difficulty,has_diagram,diagram_file,diagram_description,tags,model_solution,status
a85efe03,20210225_075732.jpg,,,,,,Other,ii.,Vertical depth below the free surface of the centre of pressure.,6,derivation,medium,false,,,"fluid mechanics, centre of pressure, inclined surface",,extracted
de9c4fe4,20210225_075732.jpg,,,,,,Other,b),A rectangular plate 1.8m long and 0.9m wide is completely immersed in water while inclined at 60° to the horizontal. The 0.9m width is parallel to the surface and is at a depth of 0.75 m vertically below the surface,,calculation,medium,false,,,"fluid mechanics, hydrostatic force, inclined surface",,extracted
26ad9f37,20210225_075739.jpg,,,,,,Other,ii.,depth of the centre of pressure vertically below the free surface.,8,other,medium,false,,,,,extracted
8adfb8dc,20210225_075739.jpg,,,,,,Other,Q3(a),Derive Bernoulli's equation for the flow of an incompussible frictionless fluid from consideration of momentum.,12,derivation,medium,false,,,Bernoulli's equation,,extracted
fb10a6f3,20210225_075739.jpg,,,,,,Other,Q3(b),The difference of head registered in the two limbs of a mercury gauge with water above the mercury of a venturimeter is 175mm. The diameter of the pipe and that of the meter are 150mm and 75mm respectively. The coefficient of discharge of the metre is 0.97. Calculate the discharge through the meter.,8,calculation,medium,false,,,"Venturimeter, discharge",,extracted
5eadd4eb,20210225_075739.jpg,,,,,,Other,Q4(a),"Working from first principles, explaining the meaning of all symbols used and stating the assumptions made, derive and expression for discharge of a liquid over a trapezontal notch.",10,derivation,hard,false,,,"Trapezoidal notch, discharge",,extracted
310b067c,20210225_075739.jpg,,,,,,Other,Q4(b),"In an experiment on a 90° - V notch the flow is collected in a 0.9m diameter, vertical cylindrical tank. It is found that the depth of water increases by 0.685m in 16.8 seconds when the head over the notch is 0.2m. Determine the coefficient of discharge of the notch",10,calculation,hard,false,,,"V notch, discharge",,extracted
1e6797c1,20210225_075739.jpg,,,,,,Other,Q5(a),Concisely describe the physical structure and the mode of operation of a pelton wheel.,8,explanation,medium,false,,,Pelton wheel,,extracted
6cf4ef40,20210225_075739.jpg,,,,,,Other,Q5(b),"The sprouting velocity of the jet driving the pelton wheel is 57m/second. The wheel has a diameter of 1.0m rotating at N rpm. The relative velocity at exit from the budget is 0.85 times that at entry and this relative velocity is deflected through 165°. The diameter of the nozzle is 50mm and for the nozzle is assumed to be 1
Calculate the:",,calculation,hard,false,,,"Pelton wheel, turbine",,extracted
a89bdf28,20210225_075739.jpg,,,,,,Other,Q5(b)(i),Speed of the wheel N in rpm.,3,calculation,medium,false,,,"Pelton wheel, speed",,extracted
a60ce78e,20210225_075739.jpg,,,,,,Other,Q5(b)(ii),Power output of the turbine.,3,calculation,medium,false,,,"Pelton wheel, power",,extracted
f94eff22,20210225_075739.jpg,,,,,,Other,Q5(b)(iii),Hydraulic efficiency of the wheel.,3,calculation,medium,false,,,"Pelton wheel, hydraulic efficiency",,extracted
4de77fa4,20210225_075749.jpg,EEE 207,DATABASE SYSTEMS,KENYATTA UNIVERSITY,2021,2,End of Semester,Q1,"a. Differentiate five unique characteristics of SQL over NonSQL Databases (6 marks)
b. Discuss a Spatial Database and how does the data schema and storage differs from standard SQL?
(2 marks)
a. Discus briefly the following SQL data type stating its practical use and limits
i. Varchar
(2 marks)
ii. Int
(2 marks)
iii. Blob
(2 marks)
b. Using Relational algebra notations give example of the following using appropriate data objects.
i. Select
(2 marks)
ii. Project
(2 marks)
iii. Cross Product
(2 marks)
c. Data exchange are important activities in database system, explain with examplesANY TWO ofthe following formats CSV, JSON and XML and give example how they are typically used
(4 marks)
d. The following is a diagram of database architecture, write short notes of the role of each the items in the query processing tier.
(6 marks)",,explanation,medium,false,,,"database systems, SQL, NonSQL, Spatial databases, Data types, Relational algebra, Data exchange, Database architecture",,extracted
f35bd424,20210225_075759.jpg,,,,,,Other,Q2,The relations in Table lare used to develop a Vehicle Management System for a bus company. Use it to answer the following questions.,,other,easy,true,dataset/diagrams/20210225_075759_jpg_Q2_f35bd424.jpg,Typical SQL Database architecture,"SQL, Database Management System",,extracted
7be1cc25,20210225_075759.jpg,,,,,,Other,Q2(i),"Identify two relations which are likely to have a one-to-many relationship and tabulate the attributes name, domainattributes, Primary key and foreign keys and check constraints.",4,explanation,medium,false,,,"SQL, Database design, One-to-many relationship",,extracted
0e58907f,20210225_075759.jpg,,,,,,Other,Q2(ii),Write an SQL Query that lists the travellers who travelled in a certain bus on a certain day,4,calculation,medium,false,,,"SQL, Query, Database",,extracted
529337d8,20210225_075759.jpg,,,,,,Other,Q2(iii),Write an SQL Query that list how many times a vehicle in started and switched off duringa trip,4,calculation,medium,false,,,"SQL, Query, Database",,extracted
216381e8,20210225_075808.jpg,,,,,,Other,b,"Using SQL syntax, construct a table view using a combination or an aggregation of items in Table 1 and show syntax of how it is used",6,other,medium,false,,,"SQL, database",,extracted
a6298d8c,20210225_075808.jpg,,,,,,Other,c,"What is the primary purpose of ANY ONE of the following, explain using an example:
i. Insert trigger
ii. Update trigger
ⅲ. Delete trigger",2,explanation,easy,false,,,"database, trigger",,extracted
344d5bc4,20210225_075808.jpg,,,,,,Other,i,B+-Tree,4,other,medium,false,,,database,,extracted
32757311,20210225_075808.jpg,,,,,,Other,ii,Update trigger,2,explanation,easy,false,,,"database, trigger",,extracted
129861f4,20210225_075808.jpg,,,,,,Other,ⅲ,Delete trigger,2,explanation,easy,false,,,"database, trigger",,extracted
d7f277d4,20210225_075808.jpg,,,,,,Other,Q3(a),"Figure 2 shows a plane ticket for a traveller. Answer the following questions.
i. Identify the various data attributes, their likely constraints, primary keys, foreign indexes if any in the above ticket by completing one table with the sample data from the ticket shown.",4,explanation,medium,false,,,"database, constraints, primary keys",,extracted
c38b1808,20210225_075808.jpg,,,,,,Other,Q3(a)(ii),Perform a first normal form (INF)on the data and complete the respective relations.,4,calculation,medium,false,,,"database, normalization",,extracted
82609da4,20210225_075808.jpg,,,,,,Other,Q3(a)(iii),Perform a second normal form (3NF) on the data and complete respective relations.,4,calculation,medium,false,,,"database, normalization",,extracted
452143a0,20210225_075808.jpg,,,,,,Other,Q3(b),"From the (3NF) identified above
i. Draw an entity diagram showing the cardinal relationship identifying any primary and foreign keys.
ii. Write English statements describing the cardinal relationship between the various relations between two entities in item (i) of this question.",4,sketch,medium,false,,,"database, ER diagram",,extracted
9ef9077b,20210225_075808.jpg,,,,,,Other,Q3(b)(i),Draw an entity diagram showing the cardinal relationship identifying any primary and foreign keys.,4,sketch,medium,false,,,"database, ER diagram",,extracted
27f31e29,20210225_075808.jpg,,,,,,Other,Q3(b)(ii),Write English statements describing the cardinal relationship between the various relations between two entities in item (i) of this question.,4,explanation,medium,false,,,"database, ER diagram",,extracted
40e9199c,20210225_075808.jpg,,,,,,Other,Q4(a),Discuss the importance of Indices in database systems.,2,explanation,easy,false,,,"database, indices",,extracted
f5004bc8,20210225_075808.jpg,,,,,,Other,Q4(b),"Enumerating three key types of indexes and how they perform during an insert, delete, update and select operation.",6,explanation,medium,false,,,"database, indices",,extracted
c7b7607d,20210225_075808.jpg,,,,,,Other,Q4(d),"Discuss the working of the following type of index using a diagram to explain the structure
i. B+-Tree",4,explanation,medium,true,,B+-Tree structure,"database, indices, B+-Tree",,extracted
3d5939d7,20210225_075820.jpg,,,,,,Other,e,Use the formula $log_{b/2}(K)$ to calculate the maximum date access time of the B+ tree assuming a disk access time of 20milliseconds(ms) and RAM access time of 40 nanoseconds(ns) and a data read block size of 49kbytes,6,calculation,medium,false,,,,,extracted
4b9a1daa,20210225_075820.jpg,,,,,,Other,f,Describe a Hash function as used in a Hash index using an example,2,explanation,easy,false,,,,,extracted
85d403d1,20210225_075820.jpg,,,,,,Other,Q5.a,The ACID principles are important in determining the suitability of databases for a particular purpose. Discuss how they support areports application used to maintain the operations of an game ticketing system,6,explanation,medium,false,,,,,extracted
6e04d689,20210225_075820.jpg,,,,,,Other,b,"Discuss the purpose of the Commit statement in SQL, and discuss what happens under at least two scenarios and what benefit it provides",4,explanation,medium,false,,,,,extracted
8273c534,20210225_075820.jpg,,,,,,Other,c,Using a diagram discuss SQL database recovery works in the event of a power loss,4,explanation,medium,true,,SQL database recovery,"SQL, Database recovery",,extracted
cd406229,20210225_075820.jpg,,,,,,Other,d,Data Exchange methods are important in managing data create a JSON or XML data format for exchanging the electronic ticket shown in Figure 2,6,explanation,medium,true,,Air Ticket,"Data Exchange, JSON, XML",,extracted
75d9e187,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(a)(i),"Describe the following:
Electromagnetic induction.",3,explanation,easy,false,,,Electromagnetic induction,,extracted
c45a8d12,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(a)(ii),"Describe the following:
Direction of induced EMF and current.",3,explanation,easy,false,,,"EMF, Induced current",,extracted
8a503e48,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(a)(iii),"Describe the following:
The difference between a statically induced EMF and a dynamically induced EMF.",2,explanation,easy,false,,,"EMF, Static EMF, Dynamic EMF",,extracted
e0899f77,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(a)(iv),"Describe the following:
The delay of current in an inductive circuit.",3,explanation,easy,false,,,"Inductive circuit, Current delay",,extracted
e5c7f233,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(a)(v),"Describe the following:
Hysteresis loss and mention the factors it depends on.",3,explanation,easy,false,,,Hysteresis loss,,extracted
8b5dcd52,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(b)(i),What is the purpose of an air-gap in an electrical machine?,2,explanation,easy,false,,,"Air gap, Electrical machine",,extracted
23d2594a,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(b)(ii),How can inductance of a coil be reduced?,2,explanation,easy,false,,,"Inductance, Coil",,extracted
5c40ab1e,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(b)(iii),The coefficient of a coupling between two coils is 0.6. What does this mean?,3,explanation,easy,false,,,"Coupling coefficient, Inductance",,extracted
a2a406ab,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(b)(iv),What is the significance of Time constant of an R-L series circuit?,3,explanation,easy,false,,,"Time constant, RL circuit",,extracted
b5aa2211,20210225_075837.jpg,EEE 204,CIRCUIT ANALYSIS II,KENYATTA UNIVERSITY,2019/2020,2,SECOND SEMESTER EXAMINATION,Q1(b)(v),Derive the mathematical relations of Faraday's Laws of Electromagnetic induction.,3,derivation,easy,false,,,"Faraday's Law, Electromagnetic induction",,extracted
81e0e1ba,20210225_075844.jpg,,,,,,Other,Q1(c),"Two coils of self-inductances $15H$ and $20H$ are connected in parallel. If the mutual inductance between the coils is $8H$. Find the total inductance of the circuit when:
i. The mutual fluxes aid each other.
ii. The mutual fluxes opposite each other.",3,calculation,medium,false,,,"inductance, mutual inductance, coils",,extracted
b5e91241,20210225_075844.jpg,,,,,,Other,Q2(a),"(iii) Explain the resonance curve,",3,explanation,medium,false,,,resonance curve,,extracted
8957f68b,20210225_075844.jpg,,,,,,Other,Q2(b),"$1200\Omega$ resistor, a $0.7H$ coil and a $0.001 \mu F$ capacitor are in series across a $120V$ source. Determine;
(iii) The Q factor of the circuit at resonance.",2,calculation,medium,false,,,"Q factor, resonance",,extracted
9ce8a15a,20210225_075844.jpg,,,,,,Other,Q2(c),"A coil of resistance $100\Omega$ and inductance $100\mu H$ is connected in series with a $100pF$ capacitor. The circuit is connected to a $10V$ variable frequency supply, Calculate;
(iv) Q-factor of the circuit.",2,calculation,medium,false,,,Q factor,,extracted
9938f29f,20210225_075844.jpg,,,,,,Other,Q3(a),(iii) Explain why power is generated and transmitted using sinusoidal waves.,2,explanation,medium,false,,,"power generation, sinusoidal waves",,extracted
67e03652,20210225_075844.jpg,,,,,,Other,Q3(b),"Explain briefly;
(iii) When it is appropriate to use star/delta transformation.",2,explanation,medium,false,,,star delta transformation,,extracted
166858aa,20210225_075921.jpg,,,,,,Other,c,"A coil of resistance $100\Omega$ and inductance 0.15H is connected to a 250V, 50Hz supply. Calculate the capacitance to be connected in parallel with the coil, so that overall p.f. is unity. Find also the supply current.",5,calculation,medium,false,,,"AC Circuits, Power Factor Correction, Parallel Circuits",,extracted
8b5d2b1f,20210225_075921.jpg,,,,,,Other,QUESTION FOUR:,,,,,false,,,,,extracted
2208327d,20210225_075921.jpg,,,,,,Other,Q4(a),(iv) What is the equivalent of permeance in an electric circuit?,2,explanation,easy,false,,,"Magnetic Circuits, Electric Circuits, Permeance, Reluctance",,extracted
97b5b7c6,20210225_075921.jpg,,,,,,Other,Q4(b),A flux density of $1.2w/b^2$ is required in a 2mm air gap of an electromagnetic having an iron path of 1m long. Calculate the mmf required assuming relative permeability of iron as 1500. Neglect leakage.,4,calculation,medium,false,,,"Magnetomotive Force, Magnetic Circuits, Air Gap, Relative Permeability",,extracted
1d1217bb,20210225_075921.jpg,,,,,,Other,Q4(c),An iron ring of a cross-sectional area $6cm^2$ is wound with a wire of 100 turns and has a saw cut of 2mm. Calculate the magnetizing current required to produce a flux of 0.1mWb if mean length of magnetic path is 30cm and relative permeability of iron is 470.,5,calculation,medium,false,,,"Magnetic Circuits, Magnetizing Current, Air Gap, Relative Permeability",,extracted
f6642867,20210225_075921.jpg,,,,,,Other,QUESTION FIVE:,,,,,false,,,,,extracted
6c2dde19,20210225_075921.jpg,,,,,,Other,Q5(a),(v) How P space is used in circuit analysis.,2,explanation,easy,false,,,"State Space Analysis, Circuit Analysis, Control Systems",,extracted
88b59911,20210225_075921.jpg,,,,,,Other,Q5(b),"A 3 phase 415V, 50Hz ac supply is feeding a 3 phase delta-connected load with each phase having a resistance of $25\Omega$ and an inductance of 0.15H and a capacitance of $120\mu F$ in series.
Find (iii) Apparent power",2,calculation,medium,false,,,"Three-Phase Circuits, Delta Connection, Apparent Power, AC Circuits",,extracted
57b53b19,20210225_075929.jpg,EEE 206,ELECTRICAL MACHINES I,KENYATTA UNIVERSITY,2021,2,SECOND SEMESTER EXAMINATION,Q1(a),Derive the expression of reluctance of a magnetic circuit (5) of a coil in terms of its dimensions and properties of the medium.,5,derivation,medium,false,,,"magnetic circuits, reluctance, coil",,extracted
58f58cad,20210225_075929.jpg,EEE 206,ELECTRICAL MACHINES I,KENYATTA UNIVERSITY,2021,2,SECOND SEMESTER EXAMINATION,Q1(b),"Explain the following terms as applied to dc machine armature winding:
i. Coil pitch
ii. Pole pitch
iii. Commutator pitch.",5,explanation,medium,false,,,"DC machines, armature winding, coil pitch, pole pitch, commutator pitch",,extracted
